top_p:0.9,temp:0.3,croissant,études et développement informatique,Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,"<s> Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 2018, 13:05:32 »
Citation de: Nico le 03 Février 2018, 12:59:22
Je suis d'accord avec toi mais je ne pense pas que ce soit une bonne chose. Il y a des gens qui ont besoin de se sentir utiles et qui ne sont pas forcément à l'aise avec les nouvelles technologies. Je pense que c'est une bonne chose de leur proposer des formations pour qu'ils puissent se familiariser avec ces outils et qu'ils puissent ensuite les utiliser dans leur travail.
« Réponse #12 le: 03 Février 2018, 13:11:42 »
Citation de: Nico le 03 Février 2018, 12:59:22
Je suis d'accord avec toi mais je ne pense pas que ce soit une bonne chose. Il y a des gens qui ont besoin de se sentir utiles et qui ne"
top_p:0.9,temp:0.3,croissant,études et développement informatique,Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,<s> Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) je suis très motivée et 2) je suis une personne très sérieuse et motivée dans mon travail. Je suis disponible pour des missions de 3 mois à 1 an à temps plein ou à temps partiel. Je suis disponible dès maintenant et je peux me déplacer dans les alentours de Nantes. Je suis disponible pour des missions de 3 mois à 1 an à temps plein ou à temps partiel. Je suis disponible dès maintenant et je peux me déplacer dans les alentours de Nantes. Je suis disponible pour des missions de 3 mois à 1 an à temps plein ou à temps partiel. Je suis disponible dès maintenant et je peux me déplacer dans les alentours de Nantes. Je suis disponible pour des missions de 3 mois à 1 an à temps plein ou à temps partiel. Je suis disponible dès maintenant et je peux me déplacer dans les alentours de Nantes. Je suis disponible pour des missions de 3 mois à 1 an à temps plein ou à temps
top_p:0.9,temp:0.3,croissant,études et développement informatique,Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,"<s> Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 2014 a été une année très riche en expérience et en apprentissage dans le domaine du développement informatique. J'ai travaillé sur des projets de développement de site web et d'applications mobiles et j'ai pu acquérir de l'expérience dans le domaine de la programmation et du développement informatique. J'ai également pu apprendre à travailler en équipe et à gérer des projets de développement informatique. Je suis disponible immédiatement et je peux me déplacer dans toute la France si besoin. Je suis disponible pour un entretien à votre convenance et je reste à votre disposition pour toute information complémentaire. Cordialement,"
top_p:0.9,temp:0.3,croissant,études et développement informatique,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ","<s> En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) je suis très motivée et 2) je suis très intéressée par votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement et je suis prête à m'investir dans votre entreprise. Je suis disponible immédiatement"
top_p:0.9,temp:0.3,croissant,études et développement informatique,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ","<s> En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) je suis très motivée 2) je suis très rigoureuse et 3) j'ai une bonne connaissance en développement web et en programmation. Je suis disponible immédiatement et je suis prête à me déplacer pour un entretien. Je vous remercie de l'attention que vous porterez à ma candidature et je vous prie d'agréer, Madame, Monsieur, mes salutations distinguées."
top_p:0.9,temp:0.3,croissant,études et développement informatique,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ","<s> En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) j'ai un bon niveau en anglais et 2) j'ai déjà travaillé dans le domaine du développement informatique. Je suis disponible de suite et je suis prêt à commencer immédiatement mon travail. Je suis disponible tous les jours de la semaine et je suis prêt à travailler de 8h à 18h. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible tous les jours de la semaine et je suis prêt à travailler de 8h à 18h. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon travail. Je suis disponible immédiatement et je suis prêt à commencer immédiatement mon"
top_p:0.9,temp:0.3,croissant,études et développement informatique,Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,<s> Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) Je suis très motivé 2) Je suis très rigoureux 3) Je suis très autonome 4) Je suis très organisé 5) Je suis très sociable 6) Je suis très patient 7) Je suis très rigoureux 8) Je suis très organisé 9) Je suis très sociable 10) Je suis très rigoureux 11) Je suis très patient 12) Je suis très sociable 13) Je suis très rigoureux 14) Je suis très autonome 15) Je suis très organisé 16) Je suis très sociable 17) Je suis très rigoureux 18) Je suis très patient 19) Je suis très sociable 20) Je suis très rigoureux 21) Je suis très patient 22) Je suis très sociable 23) Je suis très rigoureux 24) Je suis très autonome 25)
top_p:0.9,temp:0.3,croissant,études et développement informatique,Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,"<s> Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) j'ai un diplôme de niveau bac + 2 et 2) je suis à la recherche d'un emploi depuis 2 mois et je suis disponible immédiatement.
Je suis disponible pour vous rencontrer et vous donner plus de détails sur mon profil. Je vous remercie de l'attention que vous porterez à ma candidature."
top_p:0.9,temp:0.3,croissant,études et développement informatique,Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,"<s> Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 2010, 13:23
voila je suis en train de faire un petit projet pour ma fille qui est en 4eme et qui aime bien les jeux de role.
je suis en train de faire un jeu de role sur le monde de warcraft.
je voudrais savoir si vous avez des idées de jeux de role pour un groupe de 5 a 6 personnes.
je pensais faire un jeu de role sur le monde de warcraft.
je voudrais savoir si vous avez des idées de jeux de role pour un groupe de 5 a 6 personnes.
je pensais faire un jeu de role sur le monde de warcraft. merci de me donner des idées de jeux de role pour un groupe de 5 a 6 personnes.
par Invité le Ven 20 Fév 2010, 13:30
tu peux faire un jeu de rôle sur le monde de warcraft, mais je ne sais"
top_p:0.9,temp:0.3,croissant,études et développement informatique,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ","<s> En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme d'études et développement informatique et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car 1) j'ai déjà travaillé dans le domaine de l'informatique et 2) je suis très motivé pour travailler dans votre entreprise. Je vous prie d'agréer, Madame, Monsieur, l'expression de mes salutations distinguées.
2013 - 2014 : Master 2 en Informatique, spécialité Développement et Ingénierie Logicielle
2011 - 2013 : Licence 3 en Informatique, spécialité Développement et Ingénierie Logicielle
2010 - 2011 : Baccalauréat Scientifique, option Mathématiques et Sciences de l'Ingénieur
2010 : Baccalauréat Scientifique, option Mathématiques et Sciences de l'Ingénieur
2009 : Brevet de Technicien Supérieur en Informatique de Gestion, option Développement et Ingénierie Logicielle
2008 : Brevet de Technicien Supérieur en Informatique de Gestion"
